30
256976765,132676729,888721452,105896561,487981904,571416556,877498485,152630014,43353832,548194838,746800129,451763244,672669837,617828449,740938355,770436610,0,181789420,736439746,153985397,936713716,954083067,746573662,207776197,825890253,971637832,511162154,785654202,996659340,401572406
641606850,73574602,679754035,901508947,119396696,622443367,94809429,883286569,519342348,480279086,121019355,571223960,791171806,946218799,702019420,950059823,181789420,0,934837062,934946248,418659633,577429891,240708450,311243915,727315756,478164302,467222864,849201864,989027158,319856153
827796784,272250412,223349743,444000073,303336324,931959748,165022995,959999508,779587566,16506536,114848064,27086047,630874612,717245655,145467362,572310015,736439746,934837062,0,544021167,431290378,282473254,123249459,932692811,266699926,51397750,597078037,174362968,701190670,275624847
118923053,438256983,852601281,306634943,668417758,814167593,796962794,369703824,714739718,375138949,716836790,966458661,1494828,119125236,428147329,911546692,153985397,934946248,544021167,0,186964644,889243466,652749380,936131346,866003894,915515391,335167110,688505228,41310727,179047974
331650673,854806197,536601811,756090347,125364206,93380201,199353211,421437307,404961202,216275453,238788365,666693300,726515703,760649600,548263140,620788582,936713716,418659633,431290378,186964644,0,577840483,232359155,656348977,434179878,427063571,240260292,351818384,86554286,793381371
142178114,473449620,432878677,638486988,107137890,776708804,736462999,240044001,77079266,92856924,609931747,397646006,224815554,38638165,379352866,854307991,954083067,577429891,282473254,889243466,577840483,0,24907316,797384913,204844300,449323675,113201293,517826456,436574652,615058839
560904712,271475792,67031477,690440354,762663041,981929608,865653976,196049858,232048914,313316600,494299228,789039972,822791105,831714507,183765659,94348481,746573662,240708450,123249459,652749380,232359155,24907316,0,243466380,536798491,255790730,381979009,706347480,247192845,974253373
605013050,655694650,584427205,547310715,522617041,848201041,911771909,865650711,59070484,360471704,912673220,134996039,244085160,312714410,839238393,190450946,207776197,311243915,932692811,936131346,656348977,797384913,243466380,0,603207952,86684737,332789593,22854585,131234560,691650292
652774324,493095559,95597725,710244018,903840357,778086949,25637426,450273493,853489271,559668827,623077983,436189023,380817719,981391889,697029620,792119795,825890253,727315756,266699926,866003894,434179878,204844300,536798491,603207952,0,136315831,170900182,934247217,427793216,693389913
995350302,930771692,932706358,268322169,176237270,218083118,669594724,452147130,514942814,916108252,243700904,12514556,8435302,986238265,950659959,84459845,971637832,478164302,51397750,915515391,427063571,449323675,255790730,86684737,136315831,0,466770100,736556449,403035783,97507356
273667132,718791318,667480902,3208378,772969093,502700310,787842474,406328656,150711340,341980605,603149187,842192751,293426179,803558725,435416229,684099782,511162154,467222864,597078037,335167110,240260292,113201293,381979009,332789593,170900182,466770100,0,501309436,383409576,754454065
215453663,706370344,157444770,323319821,266355659,489367660,452607151,997130576,66205998,564328116,958461338,660955921,700935641,108339616,507018264,687259354,785654202,849201864,174362968,688505228,351818384,517826456,706347480,22854585,934247217,736556449,501309436,0,407286842,903145888
557487372,877834968,343433323,702896102,336189395,729607244,917587865,831463101,315787949,364389049,417316216,496619051,263605905,254128284,633082959,599387592,996659340,989027158,701190670,41310727,86554286,436574652,247192845,131234560,427793216,403035783,383409576,407286842,0,543099588
871313108,112213648,934372825,934002483,632804049,783921884,113166669,612763656,171911409,399257349,828583858,442384873,121056551,816289976,812934993,21752907,401572406,319856153,275624847,179047974,793381371,615058839,974253373,691650292,693389913,97507356,754454065,903145888,543099588,0
