100
-37,-59,65,20,74,60,35,30,-63,68,-32,28,-26,25,-44,12,76,11,-83,-32,92,-4,29,-95,98,-96,91,4,-36,18,24,-76,-20,-20,-47,-48,-32,-54,8,50,-11,-60,45,-59,-87,-41,-36,93,-16,-78,-14,-7,-95,46,-53,24,-81,9,-79,54,12,66,-29,22,75,31,-30,-89,62,-72,8,-13,-97,-15,57,-3,70,-40,20,24,-20,19,27,97,-10,-61,49,48,42,74,-94,-48,17,68,-11,-52,-62,61,-80,41
42,100,-16,-18,39,45,13,-17,83,-96,-21,-99,51,49,49,-77,40,10,-7,25,95,-56,59,-75,26,20,33,-32,91,-7,13,-79,-2,-99,65,77,12,-23,-44,18,41,-92,-81,7,-77,54,47,-83,-64,95,-3,-99,46,-74,82,-86,-30,19,24,53,-45,-58,80,-91,-83,28,59,-27,-3,-57,22,54,58,84,-88,-77,39,-34,50,-78,-95,-26,58,51,57,61,77,18,14,-61,-48,-54,66,-53,-43,-18,-73,-99,29,-14
-37,59,91,6,-41,88,19,0,87,-73,-63,12,89,45,51,-72,89,82,13,-2,-71,6,-89,-53,67,34,-59,55,-48,-100,1,-84,11,-81,-93,51,78,58,-42,66,76,48,33,-100,52,30,-72,2,40,-16,-55,62,-46,-32,-36,-32,55,-25,99,12,97,14,88,-89,-17,29,49,-98,41,-39,-39,-82,87,-20,-72,-86,-24,-49,22,-94,14,0,-26,-76,-83,-84,19,4,-22,-60,46,-98,-50,-21,-14,-58,-34,-16,-51,45
44,44,9,64,-89,-21,29,-21,26,-81,76,-29,66,45,7,68,79,18,55,-6,-76,-16,87,-4,-30,0,28,-9,98,-7,-93,28,74,-86,57,56,57,-53,-83,-19,99,50,26,55,-59,-4,50,-82,38,-51,36,-8,29,-40,-68,-10,1,-27,41,-77,-22,97,-28,30,81,44,-95,-99,67,1,1,67,4,0,-24,8,-49,58,-78,60,65,-16,-10,-93,-32,-34,-42,-63,56,-58,-38,16,-61,-29,84,-98,-63,-75,-76,18
56,-90,-81,-40,13,-60,34,18,92,-94,-16,-36,-47,15,-83,22,72,96,-89,92,13,-57,27,-54,-88,-24,10,38,-72,-32,12,-73,78,-7,-100,97,38,-83,-44,14,34,-25,62,13,-22,-12,15,60,-38,-63,-34,-27,-54,78,-47,-12,24,94,2,-100,47,54,-69,4,80,82,12,46,29,-76,44,100,-59,51,1,49,-33,27,95,65,79,-66,-73,-71,-30,65,2,-23,-41,-44,40,45,100,72,-58,-23,-40,-20,-68,-71
-86,-46,83,-91,78,11,55,-57,-3,78,39,19,87,-77,-62,-27,-67,62,-90,-67,69,-69,84,14,37,32,-7,-45,54,0,-58,-63,-4,29,-20,58,-99,-72,25,-46,-76,84,-3,31,78,70,-29,72,-95,15,41,-7,90,6,15,-60,48,-39,-70,60,-42,53,-77,-78,-86,-75,-98,-26,86,-97,-18,42,-77,-70,-78,-32,-98,-17,19,-60,-62,72,-34,35,-5,-88,-50,-4,-39,-30,69,48,0,-31,-20,-22,16,-55,16,-64
8,75,92,46,-49,-78,-61,47,-86,12,-81,62,42,33,92,-10,43,82,-6,1,-81,82,-92,-58,-76,28,-22,-30,-48,-53,-98,77,90,9,20,-22,2,41,43,93,-70,45,63,-46,-95,56,-59,-39,-57,-95,10,-7,-67,92,-56,13,-39,-94,100,-94,-38,39,71,60,-88,-50,26,11,-16,-74,-84,-98,-41,54,-34,-56,-56,-90,57,52,69,93,90,-54,39,37,88,-56,-79,43,79,50,79,68,-28,39,98,67,-18,16
32,-49,52,69,-95,-68,85,34,-92,-97,-100,-78,-48,-99,47,18,45,-15,-37,33,87,68,-49,68,-38,55,-65,84,51,-87,-11,-77,67,33,-21,-47,63,-72,23,-74,41,-27,-86,3,-60,-72,22,-2,35,-91,40,-27,-17,97,41,-29,-30,39,-47,29,77,-56,-56,-78,-28,46,-10,-49,-71,100,-43,-28,78,-59,56,-72,-92,-88,74,-65,9,-24,69,-26,-64,-46,-91,15,29,100,-43,38,-39,-23,65,18,-51,46,-64,-24
45,-86,57,52,-11,47,-18,70,7,-68,90,-98,66,-84,-24,90,-37,-16,-50,-53,5,65,10,4,-43,37,-16,61,-65,55,84,-4,7,-94,-72,56,-94,-57,89,70,-19,76,-44,79,78,90,57,-81,87,-39,12,-42,16,62,22,57,-65,-73,92,-29,-20,87,-73,81,17,96,81,-27,32,-57,-68,-36,98,-55,-44,89,-98,82,55,27,-77,-43,-7,62,60,50,11,-3,-85,95,-99,74,-2,-61,-78,-32,97,-80,-20,-72
-62,71,74,17,-9,21,-18,-98,-1,30,-91,46,-31,22,-68,10,-31,-76,61,-31,-66,-42,86,77,10,2,-8,-57,-53,87,-77,19,8,56,-1,0,-3,-17,14,29,32,62,13,5,29,32,-1,87,-52,-65,30,57,-16,-36,-20,87,-59,-53,16,49,45,-12,7,19,-30,-1,-39,33,-86,-99,-56,22,95,-75,26,-71,-31,-83,96,-35,26,42,39,38,-22,96,-37,-85,82,-6,28,92,-59,3,3,72,-77,-38,-57,14
3,75,-43,45,-4,-27,-60,-40,17,73,35,-67,-61,43,1,22,80,30,-86,77,-61,-31,81,39,-35,-54,-46,-8,66,27,-14,83,93,58,-86,66,90,-70,-22,28,-65,-12,-57,-83,62,-57,28,-83,26,31,100,72,-33,-58,-40,54,68,42,-48,99,32,-99,93,-54,-14,73,18,-55,-68,-16,-31,-51,18,-8,77,-93,96,97,3,-69,-16,-81,0,7,84,3,-9,72,-43,7,-17,15,-48,-81,-46,19,37,-82,66,-13
4,-86,-99,14,-9,21,-42,-8,-70,-18,75,93,4,-74,-83,-62,-50,-100,-79,-12,-89,23,-2,3,63,-58,-43,-65,27,78,97,24,75,-99,93,45,0,-35,67,-73,-48,-56,20,-18,35,-7,63,-19,79,52,13,-77,39,-11,94,-59,21,-82,-25,46,64,-91,9,-99,-1,12,-98,90,65,66,-40,-44,56,67,-22,3,-90,65,63,48,2,50,-82,-99,-59,8,-41,20,85,24,64,-68,-27,-3,-42,-32,-11,-28,39,16
88,25,-43,58,-7,-25,47,99,-36,-25,-54,-59,-35,43,60,20,-27,20,-18,3,-62,92,-12,87,-33,74,79,80,-31,-21,-20,14,-61,37,-64,-22,-33,-56,-61,82,71,-34,52,-85,19,-41,-85,-33,26,2,31,55,83,74,89,-32,-67,57,-90,92,65,63,23,71,-28,-19,-68,-13,39,-90,44,-92,-63,73,-88,30,61,-67,-21,86,-25,2,35,-64,-58,78,85,34,-99,-28,61,31,36,27,-30,-7,87,-84,-91,83
15,96,15,-34,65,40,-19,82,80,86,6,-56,18,0,-75,55,72,12,91,42,-19,40,28,51,27,-49,-74,-7,-72,-98,-71,66,1,48,24,-45,77,-24,39,-33,-75,-20,25,89,-81,1,40,5,50,59,49,-95,35,-55,92,-26,-4,-12,-71,87,10,-86,-1,16,4,-77,-19,42,3,6,-37,87,-74,100,9,57,-22,17,78,-55,30,92,89,-87,15,89,27,82,-43,63,-73,-94,-71,49,80,-61,-14,11,89,-63
-93,60,-38,41,13,-69,-85,10,-24,-13,-35,-97,78,-74,26,-19,-18,65,-73,12,56,-72,27,96,-15,49,55,-23,58,47,-4,-56,61,-60,-58,64,6,17,48,78,-79,19,63,-80,19,-14,-56,-18,-15,-39,-29,51,-97,-75,-46,-5,58,-15,3,64,-42,80,-5,-52,-50,-86,-36,-24,69,-56,-30,-88,-64,24,-37,69,59,-90,34,-24,-14,56,-58,-63,-87,-32,71,-77,-41,41,51,97,59,92,-86,-23,75,48,-80,-13
40,-88,5,93,-74,-69,74,-19,53,-35,-76,51,63,-6,-75,17,-6,1,77,13,-11,4,10,-37,84,6,-57,-73,16,-42,-53,40,95,30,67,4,64,95,60,-61,0,-65,-44,-80,-23,-12,18,68,-33,7,-51,-41,1,67,-98,-26,-39,-9,8,-55,-49,94,0,82,-71,-43,45,8,-1,-3,41,-85,-63,-47,3,86,-12,-59,-41,6,45,71,-33,-55,23,48,80,82,-69,-19,-5,-39,-50,54,5,-84,49,93,34,-20
-73,-53,73,74,38,88,-89,-90,48,-70,-45,24,-6,-51,-73,27,36,16,-32,-71,30,-69,-70,45,62,-96,-52,-37,56,44,6,69,38,87,77,55,32,-83,81,38,-61,21,14,-43,-30,6,29,6,-92,56,-52,-77,64,28,-61,-99,-47,-28,-71,-63,92,75,-40,46,-57,-70,70,45,69,97,81,-40,-8,-60,92,-69,-88,-75,10,7,31,78,13,-91,24,-4,23,100,-93,40,40,-19,28,-87,-20,-6,-69,97,10,-56
-28,-17,-36,-89,-52,-67,-43,77,-8,87,89,-62,62,-18,52,-37,-69,5,-76,-11,-40,-78,-85,28,98,-21,-35,-11,-35,50,70,-6,52,-62,24,77,-67,67,-42,24,89,87,4,-34,-95,25,79,4,-58,38,67,-14,89,-63,64,-39,35,83,-82,-19,27,38,-53,-63,-6,96,35,-33,78,-13,6,37,96,95,-71,-52,66,86,18,-36,60,72,25,62,35,-17,46,33,59,-21,-34,-3,77,71,74,26,-23,-66,6,97
-48,92,-48,84,96,90,-33,47,65,31,-47,-19,-80,-2,90,-59,73,39,-97,-12,100,-69,87,31,0,92,-26,35,62,41,32,-60,6,7,-42,85,-55,71,61,20,42,15,69,-34,52,35,44,-67,92,-68,62,-18,62,88,-20,66,-8,13,-96,3,-64,-29,6,1,77,-44,31,100,-54,11,23,-31,-61,48,-38,49,58,97,49,61,51,62,91,-74,6,1,97,-47,-100,38,-99,-35,-37,38,31,-51,76,68,86,-83
-95,-8,-26,-85,43,-13,54,-34,-43,75,24,43,-60,-12,-52,-8,7,53,-32,3,-21,-46,-9,-22,31,-90,-87,63,-16,-48,68,-90,67,-9,-74,85,-25,72,-55,66,-3,-3,25,-81,95,-59,-18,10,-28,90,10,59,97,51,54,-9,-81,-57,-88,70,96,58,65,67,-50,-99,-12,41,86,94,40,-32,62,-43,89,-89,17,11,77,-14,-27,77,-14,-80,18,1,-33,46,88,90,-39,70,-72,-21,-91,30,70,96,26,85
82,51,86,-53,0,51,-2,-59,97,-95,-89,11,-47,-37,-51,-50,57,42,11,-79,55,40,-24,-49,-29,-2,47,-51,-15,25,17,-86,-28,17,-46,-51,-22,-74,99,80,80,4,33,33,-78,-51,10,-100,59,4,12,5,13,50,-14,7,51,-68,-23,-72,19,-54,65,-39,-34,22,-89,81,-65,-25,-75,-84,25,-18,43,-64,89,-35,-92,-37,29,99,-60,-19,15,-100,-70,81,82,8,-42,-53,76,-7,74,-85,93,76,-18,68
-70,-19,-42,-95,-30,-95,-90,-81,50,62,54,34,-26,71,-43,-11,10,76,0,-11,-15,-52,3,10,-73,-6,34,12,43,99,82,-8,-85,-50,38,-62,-71,20,-41,47,42,-50,40,-83,-54,30,-81,-23,1,-91,-41,-87,-16,-92,36,49,-61,-77,-42,96,-43,18,-52,-12,-2,-99,8,66,-12,25,90,-69,-35,-99,96,-96,71,-28,67,4,36,43,68,76,-49,68,-33,-21,12,-55,-55,-82,-85,52,71,-20,75,35,75,69
-2,-24,-60,21,87,-57,12,-15,46,63,-82,-27,86,-76,70,71,-88,-75,-64,35,81,-72,-65,-89,94,-68,-91,3,48,-62,38,69,-45,-79,-22,8,-38,71,-4,37,89,100,11,70,26,94,72,74,-10,82,-50,55,10,-99,-16,28,61,-49,21,73,67,85,69,-88,77,78,-58,-35,-46,-81,27,-65,35,23,-67,-64,38,-75,-43,61,77,88,-1,-2,40,-77,96,83,-96,94,37,79,37,24,-53,-55,57,-62,92,65
-54,-70,60,-25,-47,-3,-92,59,98,-59,-28,-69,3,-65,35,-90,43,-67,8,77,-34,25,45,27,-32,-93,-88,-99,79,38,51,-95,79,23,-76,-50,38,-1,-22,-68,41,-69,97,-24,13,86,-67,-64,-89,75,86,20,65,-78,-22,6,-62,37,-76,39,89,6,-76,6,62,51,44,50,-72,1,-2,-54,-77,60,-77,67,98,36,-45,41,31,-68,-81,-56,13,95,75,1,37,-32,-95,96,81,-29,-62,-82,98,-38,-49,67
-34,37,25,39,66,30,40,-56,-35,14,30,-26,89,-73,-96,-93,32,34,14,92,78,19,-47,91,-67,14,3,-19,-52,22,14,70,85,-5,-90,-68,-97,-1,-93,78,83,-69,-22,-26,-89,4,-46,62,-4,69,-90,99,44,-29,-52,-5,-74,12,-63,-94,12,32,-20,31,-10,-65,-92,-25,36,-81,-94,36,-41,1,24,-91,26,-59,-66,76,-20,88,-2,-56,100,-30,35,-26,-86,-98,-58,7,77,94,-95,-4,71,7,49,-53
83,34,-92,-20,1,21,-74,-74,-45,41,-3,-70,28,-39,82,-2,25,-23,66,84,-10,18,-31,61,-45,-47,36,-94,-60,19,5,26,78,-16,-22,60,-40,-20,59,-54,3,67,7,-100,-34,39,63,-87,53,48,-4,36,-93,62,17,1,-10,-33,26,75,58,-56,-79,6,86,-94,29,-37,-24,-12,-41,42,20,81,88,10,34,21,79,65,68,-51,-65,61,28,68,-2,-53,-16,14,91,67,18,10,-86,39,37,63,89,34
4,-17,-100,26,33,-26,79,-12,-20,-4,89,-52,-16,-75,-54,83,-7,91,100,80,20,-12,-27,66,85,19,38,4,97,62,18,38,94,79,85,63,37,-77,-40,87,-52,-46,-98,-68,-91,-78,-39,-19,-52,-58,-76,20,-31,-26,69,0,-59,100,-14,78,-81,-21,-33,19,11,-53,94,-55,3,-13,85,-86,86,11,87,67,15,100,27,-9,26,-68,-36,78,-16,-36,82,68,-28,51,-93,99,45,-93,48,0,-69,-28,29,25
-100,-13,-14,-99,-88,-81,67,81,64,-3,-68,51,63,74,60,-98,-97,-10,-9,2,58,-66,-27,-72,-73,12,-26,65,-43,-63,-86,-96,-19,-27,28,-53,-76,-96,35,66,91,-95,72,-61,50,38,69,-20,-28,72,100,24,-62,-79,-52,-95,77,-48,-96,-33,-88,-7,-34,74,-58,17,51,81,36,-28,40,-10,1,95,90,30,-2,56,-68,57,62,-39,30,43,52,35,-47,-7,-35,-11,92,28,-85,48,-99,-72,12,-38,53,-85
88,8,99,47,-60,-39,-42,-74,48,-43,12,-22,63,-99,36,-95,50,29,-66,50,-82,-15,59,99,-88,21,-60,60,-65,73,50,-35,-60,-25,-42,-97,-65,-65,-72,16,51,-100,15,30,-29,80,100,-44,-75,-96,60,-19,-70,97,-89,40,24,8,41,59,-19,-55,84,-99,-25,29,33,34,-39,65,-54,15,90,-57,20,77,27,-31,-91,-4,5,61,-57,95,98,-2,-43,90,54,-100,64,-88,72,17,38,51,-49,75,-45,-77
-91,-5,32,1,23,11,-72,7,49,38,-6,-65,95,-35,-94,-7,-2,-39,-26,50,-2,29,-76,-58,-94,61,85,-23,25,-25,67,-31,-25,23,-54,29,29,-55,13,75,-9,-62,84,20,24,-67,-50,49,-38,-84,30,80,38,-54,87,58,74,-4,91,-37,41,74,1,-86,25,39,-83,60,8,-23,-51,-42,80,55,30,-66,33,55,84,100,-26,-67,41,46,44,23,34,-80,-90,-26,65,92,95,85,45,73,63,-82,97,48
61,-3,31,27,-48,50,-62,-28,-13,28,98,-26,47,50,-21,75,-11,-56,38,59,-84,19,84,-17,73,-22,20,-86,14,84,34,52,-22,9,52,26,40,93,38,-49,3,62,-21,58,47,-84,43,61,73,39,37,6,33,-88,-73,-56,-3,84,-12,-98,52,31,-12,67,-56,-11,9,25,98,70,-1,24,-1,-38,-61,7,-85,-30,-77,-58,14,74,-72,77,36,66,6,-32,-5,86,-15,27,-57,52,96,6,-71,76,-67,-7
-19,-37,59,-15,7,-68,-83,70,43,58,95,51,39,-62,5,94,-6,-62,78,90,68,-63,42,-96,-6,18,-39,44,-35,-14,22,87,-6,76,-86,-76,19,67,61,88,-58,-30,-67,86,-8,100,64,-48,-86,-13,-97,-91,-30,-95,-81,15,-15,61,68,-22,35,-68,-22,53,-51,98,92,-80,-87,-25,-6,5,16,-74,23,-56,-76,-84,50,-67,-80,-20,-32,88,86,5,66,-67,72,-97,-41,9,-10,-79,34,83,-84,25,-55,92
8,-8,15,40,12,-30,40,-8,76,19,53,73,33,44,58,55,86,-51,66,30,-52,47,49,-78,96,20,-68,90,76,-87,5,-49,-50,15,20,77,63,64,37,85,25,14,-31,1,15,50,-24,2,76,-3,0,-2,90,-78,-93,-20,-75,50,21,-19,70,-28,-31,-42,-33,26,0,-36,98,21,-69,-82,-42,-22,58,-85,-60,79,52,22,-25,-17,-48,-52,-7,-1,-39,-24,12,-69,-77,-21,66,-49,71,72,86,-66,50,-40
-44,-14,-12,81,56,-81,21,-94,-49,-19,58,43,-19,-65,-52,-45,-8,46,-16,64,96,-82,60,24,46,61,-33,-11,73,47,94,-73,-90,-88,61,-48,84,-57,62,-99,57,13,67,100,19,34,86,100,47,-14,76,32,88,-3,-7,23,38,-76,-66,-97,-81,-100,-14,-47,3,-100,-17,87,18,29,-17,-21,1,-40,-2,-70,58,-61,48,28,17,-4,22,55,10,36,14,88,60,-18,-90,61,18,75,-12,-68,-79,-47,-70,26
59,-47,77,-91,-81,79,61,-71,-32,93,35,5,62,-36,-87,19,81,-80,16,-64,-64,-30,-35,32,-84,46,-75,73,49,-42,-10,31,-93,-58,61,-37,96,37,24,82,-91,-8,19,-46,45,-78,-18,-89,98,71,77,-57,-79,1,71,-58,90,-56,-45,59,30,-87,88,-80,-89,-92,76,-23,88,5,-20,-58,96,99,64,77,-45,88,-28,-31,25,94,27,-53,-50,-88,43,77,-96,-64,58,-63,-24,-80,-91,-82,-90,28,-83,0
31,94,7,77,90,34,-77,21,-73,-37,-88,38,72,99,64,-91,83,-31,-70,-40,-77,16,-7,42,-54,71,-16,69,62,21,-97,24,-7,70,-20,-72,57,39,4,47,15,89,-46,76,-47,-54,-78,-54,55,-47,58,36,20,-2,39,-36,29,-28,93,-77,60,-98,-56,79,-61,15,-94,15,-100,-92,0,18,-95,36,7,44,-33,-97,11,-53,-69,42,27,10,23,84,55,60,1,84,-24,99,69,63,85,49,-36,33,-19,78
95,-81,44,-22,-24,72,56,-97,-11,-91,-21,-34,-88,83,9,-37,-97,-78,83,-33,-94,-92,47,47,-39,38,-76,89,-30,70,-16,-85,-59,-12,-51,88,-22,-48,70,58,-24,76,-6,-50,-54,49,51,51,82,23,-26,31,-91,-37,66,-73,-9,79,100,-54,-62,-74,-63,69,38,-24,98,-1,78,64,92,71,46,36,-53,-44,67,-60,66,-88,-31,71,-6,24,99,-1,-16,87,89,-49,90,-94,-81,-14,100,83,-98,-28,88,48
6,22,-6,39,-64,59,-96,-25,-72,36,95,89,63,28,-58,96,-63,83,87,11,-7,33,98,-19,76,-37,-31,-28,-5,40,-98,56,-73,-50,-6,-40,85,-47,-89,18,-20,18,56,-14,-30,-3,39,30,9,79,-61,-75,95,-24,72,-38,-87,-75,-11,8,59,82,13,17,-28,-69,53,17,-47,-6,-85,82,-60,-85,-50,23,-73,100,44,-11,72,38,-13,91,11,-46,54,-85,83,-76,73,72,54,-9,-80,9,43,12,-93,80
55,-19,16,-88,40,-83,-2,35,-33,61,-27,-69,100,67,17,-64,26,91,-92,-45,-49,48,63,-73,-33,36,16,78,-82,-71,-71,-60,30,-31,-70,-97,-3,-44,21,-34,39,-5,-74,-5,-97,7,41,-57,-59,24,44,86,92,9,-4,35,86,-83,100,-64,-72,-79,9,29,-14,-84,-56,-5,-12,90,13,84,-96,83,-64,-89,16,-56,19,47,12,23,55,60,-95,99,7,65,-54,45,21,-84,91,2,-32,76,-17,-65,2,17
-95,6,9,-51,-6,-91,-64,99,-90,68,-69,21,-12,39,-41,-44,-75,-38,-87,-90,43,-75,36,1,-20,-50,80,-91,9,79,-96,66,-50,6,96,2,-48,-60,22,42,54,1,34,-53,-78,-33,19,-8,-76,60,21,12,-36,-54,30,-16,-43,-98,-50,-34,-82,7,-12,-89,-97,-70,55,20,41,-88,-70,-44,-84,11,48,68,-7,90,-27,49,82,-15,-48,-42,-72,84,40,-42,97,52,-88,60,-10,40,-81,-61,71,58,-77,42
-77,-4,75,-63,31,49,-39,54,-66,-51,58,-62,-45,13,-44,-57,75,-78,97,-49,-52,-7,-35,-100,39,56,-47,-27,-98,-87,-85,58,-68,67,-73,50,-99,20,-95,-13,25,89,79,35,3,9,75,-63,-30,-10,41,-56,58,-95,-64,-64,0,39,-45,98,95,0,-15,17,-91,16,-16,96,-91,-1,17,-5,-83,-93,49,12,25,19,28,-63,43,1,-9,-9,45,-21,-92,32,13,49,-2,-1,-7,74,26,-60,95,97,36,66
-6,30,58,85,60,10,4,-67,-8,-98,-66,5,-16,53,-49,0,68,28,-11,-20,-42,-91,89,38,44,-81,40,-50,-82,64,-10,-87,-93,60,78,-89,79,19,-83,29,73,3,-84,-10,-38,-72,-36,-39,-88,77,97,-60,2,75,-97,72,24,81,-23,48,-66,56,20,52,78,21,54,0,42,43,-63,77,33,-39,-21,12,23,2,49,-32,-30,-71,22,30,40,0,8,-85,34,-64,2,33,-58,88,62,-73,-55,-61,94,75
5,14,-100,-46,90,11,-66,48,60,99,59,-33,-43,-79,-12,61,-25,-12,-4,38,-65,16,56,60,19,-73,87,17,-91,11,-46,72,71,49,24,-87,-9,-98,-77,20,-9,66,-100,54,-66,99,-92,-57,30,71,70,29,-79,59,-45,52,-86,65,-65,2,-45,55,-75,76,-83,19,-76,11,45,-55,42,5,-100,55,-89,-60,50,-84,-91,48,-97,64,85,66,43,84,-43,14,10,52,-73,94,-60,-40,-36,-62,16,76,11,95
-55,40,62,92,-49,-44,100,45,-59,96,-97,42,39,77,20,-92,-7,62,-90,27,92,41,39,-25,-100,16,-71,-55,-82,-98,5,56,47,35,-39,-82,-55,30,42,-10,75,-22,-91,-27,85,-67,37,55,57,86,-89,17,-67,-4,30,80,81,-61,-19,-34,-24,64,100,-11,-93,50,42,-83,82,19,-38,-98,-38,-19,-64,56,-19,-66,-84,-71,-23,63,-64,-86,60,-86,-89,75,-7,51,-8,90,56,37,-38,-56,17,-57,67,-7
94,-55,-88,-36,-53,-96,-51,91,81,75,63,-86,-48,-16,83,36,84,-73,95,-99,-86,-84,-69,-58,23,-90,8,-68,75,78,13,63,19,-33,9,60,-69,32,99,-28,-42,26,-69,76,-40,17,99,63,-74,-24,-69,87,44,57,-81,30,-53,-49,-66,-58,-4,-67,23,74,15,-43,91,47,-96,17,6,31,34,89,36,-93,17,-38,-16,-6,51,99,40,-82,-83,38,-73,-47,-55,4,40,37,63,-5,-58,40,-18,-72,-12,-34
-18,-89,63,71,-74,6,57,98,86,3,-45,-28,22,58,-88,87,-22,-26,40,-16,-72,61,12,-25,32,-41,-4,-79,62,46,-59,-52,80,-75,14,-58,65,-17,100,38,-38,-90,6,27,76,-88,56,72,89,61,69,-44,-37,-22,-5,-91,71,-54,-86,-14,86,15,-78,4,-44,46,-11,-92,80,-51,-56,21,23,75,-70,53,-61,-60,65,85,-17,-68,-55,42,94,66,15,44,0,-79,1,-73,-6,70,47,88,-44,-35,51,72
